,ds,y,yhat,yhat_lower,yhat_upper
334,2025-05-02,5686.669921875,4807.470444895059,1978.5812130486306,7684.238400832672
335,2025-05-05,5650.3798828125,4797.715114417109,1910.4812920385714,7823.254941529137
336,2025-05-06,5606.91015625,4794.695481573488,1914.3329329471594,7779.790150336252
337,2025-05-07,5631.27978515625,4792.212016426018,1868.64940453303,7744.579668012095
338,2025-05-08,5663.93994140625,4789.761259144038,1880.983177925969,7785.211706948566
339,2025-05-09,5659.91015625,4788.6656701021875,1811.4466772282146,7788.543258454571
340,2025-05-12,5844.18994140625,4785.300541797413,1903.6540946071707,7758.907857741778
341,2025-05-13,5886.5498046875,4784.798642811678,1865.8711568476208,7800.758651105476
342,2025-05-14,5892.580078125,4784.963552363327,1882.5816700204136,7853.205280082113
343,2025-05-15,5916.93017578125,4785.250732574646,1876.7428489333183,7853.677926289777
344,2025-05-16,5958.3798828125,4786.940377913942,1729.5706503748463,7797.707760801721
345,2025-05-19,5963.60009765625,4791.788764781352,1827.821474962675,7930.214519538944
346,2025-05-20,5940.4599609375,4793.839060953955,1746.2777936559062,7915.220169990447
347,2025-05-21,5844.60986328125,4796.398447364346,1738.6619211789032,7931.936395362904
348,2025-05-22,5842.009765625,4798.887315359493,1805.5374924574724,7904.966939592299
